timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1683613529.629294 0.11466273 0.10862017 -0.00990675 -0.00085565 0.00087466 0.00169239
1683613529.696011 0.11466273 0.10862016 -0.00990675 0.00002884 -0.00153494 0.00151726
1683613529.762728 0.11466273 0.10862016 -0.00990675 0.00011317 0.00029629 0.00079354
1683613529.829445 0.11466273 0.10862015 -0.00990675 0.00003392 0.00044228 0.00109035
1683613529.896162 0.11466273 0.10862015 -0.00990675 -0.00110299 -0.00033417 0.00192638
1683613529.962878 0.11466273 0.10862015 -0.00990675 -0.00045687 0.00032781 0.00186885
1683613530.029593 0.11466273 0.10862015 -0.00990675 -0.00030981 -0.00036931 0.00163331
1683613530.096308 0.11466273 0.10862015 -0.00990675 0.00016114 -0.00007039 0.00107208
1683613530.163023 0.11466273 0.10862014 -0.00990675 0.00014306 -0.00004003 0.00182769
1683613530.229738 0.11466273 0.10862015 -0.00990675 -0.00066424 0.00040224 0.00179451
1683613530.296453 0.11466273 0.10862013 -0.00990675 -0.00057898 0.00041146 0.00094588
1683613530.363168 0.11466273 0.10862013 -0.00990675 -0.00003871 -0.00018604 0.00080569
1683613530.429883 0.11466273 0.10862013 -0.00990675 -0.00019292 0.00011193 0.00119103
1683613530.496598 0.11466273 0.10862013 -0.00990675 0.00001287 -0.00031846 0.00173451
1683613530.563313 0.11466273 0.10862011 -0.00990674 0.00032913 -0.00087475 0.00125281
1683613530.630028 0.11466273 0.10862012 -0.00990675 -0.00115726 0.00109982 0.00103619
1683613530.696743 0.11466273 0.10862010 -0.00990674 -0.00065510 0.00076730 0.00115791
1683613530.763458 0.11466273 0.10862010 -0.00990674 0.00033104 -0.00103165 0.00171666
1683613530.830173 0.11466273 0.10862010 -0.00990674 -0.00027688 0.00012980 0.00172653
1683613530.896888 0.11466273 0.10862011 -0.00990674 -0.00084622 0.00019663 0.00139500
1683613530.963604 0.11466273 0.10862011 -0.00990674 0.00062276 0.00001291 0.00101275
1683613531.030320 0.11466272 0.10862012 -0.00990674 -0.00071977 0.00134511 0.00107101
1683613531.097035 0.11466272 0.10862012 -0.00990674 0.00045421 -0.00085971 0.00104417
1683613531.163751 0.11466272 0.10862013 -0.00990674 0.00021759 -0.00072422 0.00131247
1683613531.230467 0.11466272 0.10862013 -0.00990674 -0.00103391 0.00073363 0.00135092
1683613531.297183 0.11466272 0.10862013 -0.00990674 0.00053678 -0.00059438 0.00127708
1683613531.363899 0.11466271 0.10862014 -0.00990675 -0.00094065 0.00086049 0.00160825
1683613531.430614 0.11466271 0.10862014 -0.00990675 0.00058356 -0.00044312 0.00107014
1683613531.497330 0.11466271 0.10862015 -0.00990675 -0.00041287 0.00062350 0.00100350
1683613531.564046 0.11466271 0.10862015 -0.00990675 0.00006034 0.00007520 0.00066303
1683613531.630762 0.11466271 0.10862015 -0.00990675 0.00117400 -0.00094916 0.00156770
1683613531.697478 0.11466271 0.10862014 -0.00990675 -0.00042464 0.00096045 0.00123916
1683613531.764194 0.11466271 0.10862015 -0.00990675 0.00076879 -0.00019581 0.00129365
1683613531.830909 0.11466271 0.10862013 -0.00990674 0.00005385 0.00013871 0.00084435
1683613531.897625 0.11466271 0.10862014 -0.00990675 -0.00044985 0.00018727 0.00155569
1683613531.964340 0.11466271 0.10862014 -0.00990675 0.00034949 -0.00041377 0.00180352
1683613532.031054 0.11466271 0.10862014 -0.00990675 0.00017864 0.00014546 0.00087863
1683613532.097769 0.11466271 0.10862014 -0.00990675 -0.00025893 0.00038305 0.00102516
1683613532.164483 0.11466271 0.10862014 -0.00990675 0.00016851 -0.00021593 0.00123615
1683613532.231197 0.11466271 0.10862014 -0.00990675 0.00002486 0.00012736 0.00185206
1683613532.297911 0.11466271 0.10862015 -0.00990675 0.00036311 -0.00013154 0.00134139
1683613532.364625 0.11466270 0.10862015 -0.00990675 0.00097044 0.00024510 0.00076701
1683613532.431339 0.11466271 0.10862014 -0.00990674 0.00043473 -0.00000942 0.00099369
1683613532.498054 0.11466270 0.10862014 -0.00990674 -0.00096184 0.00041705 0.00142233
1683613532.564767 0.11466270 0.10862014 -0.00990674 0.00018874 -0.00013833 0.00137496
1683613532.631481 0.11466270 0.10862014 -0.00990674 0.00039360 -0.00074597 0.00079348
1683613532.698195 0.11466270 0.10862014 -0.00990675 -0.00064327 0.00025253 0.00089222
1683613532.764910 0.11466270 0.10862014 -0.00990674 -0.00004652 0.00011401 0.00147890
1683613532.831623 0.11466270 0.10862014 -0.00990674 -0.00033012 0.00014979 0.00171660
1683613532.898337 0.11466270 0.10862016 -0.00990675 -0.00007039 0.00033774 0.00112495
1683613532.965051 0.11466270 0.10862016 -0.00990675 0.00105357 -0.00024525 0.00045556
1683613533.031766 0.11466270 0.10862016 -0.00990675 0.00053978 0.00011404 0.00124310
1683613533.098480 0.11466270 0.10862016 -0.00990675 0.00032847 -0.00012023 0.00126811
1683613533.165195 0.11466270 0.10862016 -0.00990675 0.00024770 -0.00025637 0.00087765
1683613533.231910 0.11466270 0.10862016 -0.00990675 0.00016312 -0.00006838 0.00085369
1683613533.298624 0.11466270 0.10862016 -0.00990675 0.00005812 0.00014381 0.00074337
1683613533.365338 0.11466270 0.10862015 -0.00990675 -0.00006111 0.00019705 0.00135357
1683613533.432053 0.11466270 0.10862015 -0.00990675 -0.00032096 0.00051200 0.00091998
1683613533.498767 0.11466269 0.10862015 -0.00990675 0.00009629 0.00012084 0.00064536
1683613533.565481 0.11466269 0.10862015 -0.00990675 0.00061690 -0.00008324 0.00096193
1683613533.632196 0.11466269 0.10862015 -0.00990675 0.00005930 0.00031807 0.00151168
1683613533.698910 0.11466269 0.10862014 -0.00990675 -0.00003965 0.00008561 0.00157884
1683613533.765625 0.11466269 0.10862015 -0.00990675 -0.00013119 -0.00021164 0.00091463
1683613533.832339 0.11466269 0.10862015 -0.00990675 -0.00030642 0.00045190 0.00104102
1683613533.899053 0.11466269 0.10862015 -0.00990675 -0.00018501 0.00008828 0.00138296
1683613533.965768 0.11466269 0.10862014 -0.00990674 -0.00056153 0.00033201 0.00212346
1683613534.032483 0.11466269 0.10862014 -0.00990674 0.00004704 -0.00033120 0.00054163
1683613534.099199 0.11466269 0.10862015 -0.00990675 -0.00021565 0.00018609 0.00043521
1683613534.165914 0.11466269 0.10862015 -0.00990675 -0.00018763 0.00017485 0.00083672
1683613534.232629 0.11466269 0.10862015 -0.00990675 0.00038678 -0.00053616 0.00149296
1683613534.299345 0.11466269 0.10862016 -0.00990675 0.00017303 0.00023160 0.00125793
1683613534.366060 0.11466269 0.10862015 -0.00990675 -0.00055791 0.00099843 0.00112147
1683613534.432775 0.11466269 0.10862015 -0.00990675 -0.00055372 0.00015998 0.00142602
1683613534.499490 0.11466269 0.10862016 -0.00990675 0.00029677 -0.00020767 0.00174793
1683613534.566206 0.11466269 0.10862016 -0.00990675 -0.00006915 0.00008888 0.00122853
1683613534.632921 0.11466268 0.10862016 -0.00990675 -0.00012624 0.00108000 0.00152073
1683613534.699637 0.11466269 0.10862016 -0.00990675 0.00193402 -0.00314988 0.00096645
1683613534.766352 0.11466268 0.10862016 -0.00990675 -0.00032075 0.00045957 0.00165101
1683613534.833067 0.11466268 0.10862016 -0.00990675 -0.00292680 0.00360690 0.00195030
1683613534.899783 0.11466268 0.10862017 -0.00990675 0.00092472 -0.00132134 0.00090717
1683613534.966498 0.11466268 0.10862017 -0.00990675 0.00244676 -0.00310278 0.00043123
1683613535.033213 0.11466268 0.10862017 -0.00990675 -0.00069011 0.00184316 0.00191277
1683613535.099927 0.11466268 0.10862017 -0.00990675 -0.00056496 -0.00103719 0.00175443
1683613535.166642 0.11466268 0.10862017 -0.00990675 -0.00311883 0.00513914 0.00136323
1683613535.233357 0.11466269 0.10862018 -0.00990675 0.00415536 -0.00551322 0.00154291
1683613535.300071 0.11466268 0.10862018 -0.00990675 -0.00097251 0.00188420 0.00169417
1683613535.366786 0.11466268 0.10862016 -0.00990675 -0.00184673 0.00240545 0.00210654
1683613535.433501 0.11466268 0.10862017 -0.00990675 -0.00037842 0.00070970 0.00134787
1683613535.500215 0.11466268 0.10862017 -0.00990675 0.00082172 -0.00158503 0.00135715
1683613535.566930 0.11466268 0.10862016 -0.00990675 -0.00020689 0.00075415 0.00139791
1683613535.633645 0.11466268 0.10862017 -0.00990675 0.00124259 -0.00124361 0.00156951
1683613535.700359 0.11466268 0.10862016 -0.00990675 -0.00024407 -0.00049813 0.00069122
1683613535.767074 0.11466268 0.10862017 -0.00990675 0.00246178 -0.00436368 0.00113512
1683613535.833788 0.11466267 0.10862017 -0.00990675 -0.00670257 0.01234132 0.00166535
1683613535.900503 0.11466268 0.10862017 -0.00990675 -0.00065731 -0.00091487 0.00051475
1683613535.967219 0.11466269 0.10862018 -0.00990675 0.00780841 -0.01982821 0.00425257
1683613536.033936 0.11466267 0.10862018 -0.00990675 -0.00287880 0.01026484 -0.00348831
1683613536.100654 0.11466267 0.10862018 -0.00990676 -0.00249408 0.00345282 0.00141716
1683613536.167371 0.11466268 0.10862019 -0.00990675 0.00847135 -0.01712309 0.00634474
1683613536.234089 0.11466267 0.10862019 -0.00990676 -0.00796872 0.00339998 0.00215077
1683613536.300807 0.11466267 0.10862019 -0.00990676 -0.00208223 0.00868973 -0.00039419
1683613536.367524 0.11466268 0.10862018 -0.00990675 0.01456417 -0.04369221 0.00908094
1683613536.434242 0.11466262 0.10862018 -0.00990676 -0.01232630 0.03260312 -0.00454358
1683613536.500960 0.05841255 0.03092889 0.28057736 -0.00438237 0.01827636 -0.00514557
1683613536.567678 0.17803340 -0.07567025 -0.15354995 -0.00281393 0.02099120 -0.00837326
1683613536.634396 0.24179711 -0.06169480 -0.15445678 -0.00224421 0.02458912 -0.01028667
1683613536.701113 0.23594484 -0.03864983 -0.14104923 -0.00387241 0.02805295 -0.01045462
1683613536.767831 0.10079917 0.05491791 0.01315666 -0.00481697 0.02905953 -0.00955069
1683613536.834549 -0.00356859 0.04244996 0.11217777 -0.00370613 0.02700504 -0.00922280
1683613536.901267 0.14558045 -0.00819526 -0.07983348 -0.00383513 0.02745274 -0.00925430
1683613536.967984 0.09883695 -0.03321533 -0.04748741 -0.00397013 0.02879015 -0.01005617
1683613537.034698 0.03189726 -0.00729968 0.02308172 -0.00398289 0.02879183 -0.01106647
1683613537.101412 0.02815528 0.00859075 0.02232666 -0.00572068 0.02870697 -0.01122917
1683613537.168127 0.02385880 0.00050055 0.02338043 -0.00574330 0.02775329 -0.01080651
1683613537.234841 -0.00322662 -0.01043817 0.02698392 -0.00438979 0.02734443 -0.01330635
1683613537.301555 -0.01265259 0.00013621 0.04091160 -0.00315857 0.02541767 -0.01528724
1683613537.368269 -0.01393327 0.01639433 0.05804624 -0.00440906 0.02284059 -0.01160877
1683613537.434983 -0.02247914 0.03055564 0.05761220 -0.00379986 0.02071954 -0.00998970
1683613537.501698 -0.00994332 0.01832479 0.05509986 -0.00204960 0.01950535 -0.01131050
1683613537.568412 -0.00702914 0.01344951 0.05353606 -0.00356336 0.01827384 -0.01030301
1683613537.635126 -0.01613734 0.00496892 0.05617277 -0.00586359 0.01647361 -0.01003222
1683613537.701840 -0.01706419 0.00905987 0.04337010 -0.00546048 0.01667423 -0.00923622
1683613537.768554 -0.01486472 0.00667314 0.01444900 -0.00668976 0.01662065 -0.00766472
1683613537.835268 -0.02445199 0.01198233 0.01047708 -0.00736956 0.01710309 -0.00684772
1683613537.901982 -0.02117596 0.00948109 0.00455140 -0.00598017 0.01648928 -0.00644632
1683613537.968697 -0.02152057 0.01360449 0.00747356 -0.00427277 0.01498426 -0.00684390
1683613538.035412 0.01577305 -0.03850393 0.00626236 -0.00442426 0.01497515 -0.00605722
1683613538.102128 -0.04115638 0.03609050 0.01009806 -0.00613941 0.01454492 -0.00475459
1683613538.168843 -0.04879131 0.04905557 0.01243389 -0.00542210 0.01357955 -0.00469847
1683613538.235559 -0.05318354 0.05339636 0.01021198 -0.00504688 0.01354049 -0.00415580
1683613538.302274 -0.05597906 0.05793064 0.00375576 -0.00502454 0.01339369 -0.00281049
1683613538.368989 -0.06477886 0.07251646 0.00627188 -0.00456676 0.01275533 -0.00297226
1683613538.435705 -0.07904112 0.09896043 0.01110133 -0.00465799 0.01174556 -0.00366800
1683613538.502420 -0.07519982 0.08671173 0.00700954 -0.00405886 0.01115122 -0.00342274
1683613538.569136 -0.08713845 0.11820833 0.01107213 -0.00363652 0.01088220 -0.00310514
1683613538.635851 -0.10151623 0.15056780 0.01646490 -0.00411566 0.01005776 -0.00316654
1683613538.702566 -0.11034597 0.16965486 0.01873598 -0.00433615 0.00922293 -0.00337797
1683613538.769282 -0.11340993 0.17843390 0.01927967 -0.00421960 0.00884618 -0.00284789
1683613538.835997 -0.10195164 0.14899339 0.01217353 -0.00362300 0.00850731 -0.00253539
1683613538.902712 -0.08688805 0.11361039 0.00696335 -0.00275942 0.00913194 -0.00197138
1683613538.969427 -0.11182045 0.16362114 0.01205348 -0.00404559 0.00832429 -0.00275909
1683613539.036141 -0.11672234 0.16955371 0.01248566 -0.00445037 0.00770262 -0.00351408
1683613539.102854 -0.10161996 0.12954023 0.00709989 -0.00385244 0.00824594 -0.00286973
1683613539.169568 -0.09733808 0.11412150 0.00479682 -0.00315648 0.00831023 -0.00239122
1683613539.236282 -0.10305349 0.12562112 0.00596552 -0.00354246 0.00770860 -0.00284350
1683613539.302996 -0.09779108 0.11428884 0.00493890 -0.00350617 0.00753150 -0.00242822
1683613539.369709 -0.08277101 0.08077271 0.00085259 -0.00315895 0.00716042 -0.00186454
1683613539.436423 -0.09614831 0.10905241 0.00212827 -0.00339698 0.00706106 -0.00257189
1683613539.503136 -0.09992135 0.12454744 0.00362618 -0.00310260 0.00674866 -0.00258377
1683613539.569850 -0.09568420 0.11002791 0.00225849 -0.00268793 0.00677075 -0.00244624
1683613539.636564 -0.10169116 0.12664175 0.00355259 -0.00268679 0.00660945 -0.00238774
1683613539.703277 -0.10976804 0.14624816 0.00523295 -0.00292897 0.00605025 -0.00254508
1683613539.769990 -0.10595669 0.15185773 0.00499837 -0.00252946 0.00543654 -0.00228355
1683613539.836704 -0.10486345 0.15037580 0.00468134 -0.00237911 0.00551830 -0.00187633
1683613539.903417 -0.10223854 0.14303074 0.00379119 -0.00217164 0.00555510 -0.00164948
1683613539.970131 -0.09587234 0.12264459 0.00222438 -0.00196871 0.00584934 -0.00134140
1683613540.036845 -0.09611902 0.12893630 0.00311626 -0.00157561 0.00564442 -0.00125907
1683613540.103559 -0.08649199 0.10812651 0.00221354 -0.00073543 0.00534832 -0.00113133
1683613540.170274 -0.09645969 0.13086584 0.00344212 -0.00127628 0.00520645 -0.00107770
1683613540.236988 -0.10786867 0.15557066 0.00488351 -0.00193163 0.00445786 -0.00172891
1683613540.303702 -0.09775157 0.13446738 0.00369026 -0.00202445 0.00419459 -0.00148168
1683613540.370416 -0.08862180 0.11641921 0.00332922 -0.00138134 0.00415871 -0.00088533
1683613540.437130 -0.08143370 0.09758695 0.00221118 -0.00086182 0.00418102 -0.00081269
1683613540.503844 -0.06799400 0.06648324 0.00180470 -0.00065524 0.00379034 -0.00046858
1683613540.570559 -0.06396444 0.05378862 0.00126006 -0.00094181 0.00392413 -0.00011260
1683613540.637273 -0.06569790 0.05790051 0.00234012 -0.00094724 0.00359659 -0.00042027
1683613540.703987 -0.05630450 0.03861966 0.00167741 -0.00060872 0.00340735 -0.00054187
1683613540.770701 -0.05070457 0.02152825 -0.00004245 -0.00075434 0.00393187 -0.00010291
1683613540.837415 -0.04058633 0.00881992 0.00153790 -0.00039291 0.00353496 -0.00020322
1683613540.904129 -0.03376748 0.00079212 0.00073114 0.00011634 0.00341278 -0.00045584
1683613540.970843 -0.03014302 -0.00720329 0.00055459 -0.00004495 0.00369692 -0.00030078
1683613541.037557 -0.03683648 0.00757132 0.00357754 -0.00060077 0.00327014 -0.00047427
1683613541.104270 -0.03214075 0.00233168 0.00287891 -0.00050575 0.00295232 -0.00053478
1683613541.170984 -0.02545224 -0.00682370 0.00226799 -0.00005697 0.00308676 -0.00015773
1683613541.237698 -0.01913234 -0.01762143 0.00225080 -0.00030732 0.00295115 -0.00023173
1683613541.304412 -0.01908575 -0.01945066 0.00168373 -0.00070487 0.00302698 -0.00009754
1683613541.371126 -0.01686865 -0.02128953 0.00126395 -0.00051239 0.00305544 -0.00000815
1683613541.437840 -0.01302843 -0.02531663 0.00182744 -0.00027042 0.00288058 0.00005876
1683613541.504554 -0.01244663 -0.02591477 0.00149521 -0.00048159 0.00290988 0.00018132
1683613541.571267 -0.01207921 -0.02653202 0.00155432 -0.00051283 0.00292645 0.00013377
1683613541.637981 -0.01043463 -0.02887080 0.00185382 -0.00047485 0.00277255 0.00001904
1683613541.704695 -0.00705239 -0.03580234 0.00246941 -0.00046012 0.00264167 -0.00007556
1683613541.771409 -0.00629694 -0.03689247 0.00293042 -0.00041767 0.00260248 -0.00024504
1683613541.838122 -0.00545390 -0.03667376 0.00259947 -0.00054035 0.00268286 -0.00007329
1683613541.904836 -0.00573648 -0.03372736 0.00179151 -0.00053851 0.00286814 0.00010543
1683613541.971550 -0.00489415 -0.03429008 0.00188926 -0.00057111 0.00295078 0.00034494
1683613542.038265 -0.00449996 -0.03662356 0.00260390 -0.00062987 0.00283427 0.00039376
1683613542.104980 -0.00405638 -0.03388224 0.00160931 -0.00050507 0.00286415 0.00020039
1683613542.171696 0.00010810 -0.04114179 0.00271012 -0.00053597 0.00270709 0.00019626
1683613542.238411 0.00137840 -0.03999408 0.00209282 -0.00048099 0.00260794 0.00032775
1683613542.305126 0.00248597 -0.04484161 0.00319527 -0.00054751 0.00247960 0.00035155
1683613542.371841 0.00203485 -0.04362534 0.00295028 -0.00075384 0.00243709 0.00031553
1683613542.438556 0.00245783 -0.04057260 0.00209511 -0.00070673 0.00254167 0.00041714
1683613542.505272 0.00254538 -0.03817434 0.00140321 -0.00056863 0.00264639 0.00042275
1683613542.571987 0.00233563 -0.03743292 0.00129449 -0.00062266 0.00271682 0.00038883
1683613542.638702 0.00377163 -0.04615778 0.00317450 -0.00068429 0.00245948 0.00037127
1683613542.705417 0.00438879 -0.04151207 0.00228652 -0.00045012 0.00235457 0.00033808
1683613542.772133 0.00426065 -0.03783378 0.00155194 -0.00026145 0.00253449 0.00037206
1683613542.838848 0.00412535 -0.04048045 0.00208326 -0.00041199 0.00254402 0.00043601
1683613542.905563 0.00328934 -0.03924125 0.00188555 -0.00064766 0.00251118 0.00050137
1683613542.972278 0.00418594 -0.04619328 0.00305125 -0.00079991 0.00232074 0.00031556
1683613543.038993 0.00505057 -0.04798036 0.00337186 -0.00097737 0.00206251 0.00022013
1683613543.105707 0.00287335 -0.03627781 0.00157322 -0.00087661 0.00223771 0.00049387
1683613543.172423 0.00618231 -0.04804134 0.00321184 -0.00055105 0.00220145 0.00044642
1683613543.239137 0.00463270 -0.03887473 0.00185420 -0.00057962 0.00221696 0.00042402
1683613543.305852 0.00717490 -0.05283938 0.00395175 -0.00067587 0.00206367 0.00032200
1683613543.372567 0.00454943 -0.03640109 0.00155560 -0.00059377 0.00212310 0.00041803
1683613543.439282 0.00506173 -0.04243065 0.00244893 -0.00055839 0.00227588 0.00061149
1683613543.505996 0.00594400 -0.04590097 0.00291819 -0.00061627 0.00215202 0.00059223
1683613543.572711 0.00731378 -0.05042914 0.00335505 -0.00051296 0.00209735 0.00051438
1683613543.639426 0.00916482 -0.06010386 0.00480920 -0.00058402 0.00203928 0.00053581
1683613543.706141 0.00976925 -0.06286409 0.00523763 -0.00051945 0.00192842 0.00049907
1683613543.772856 0.00845350 -0.05733733 0.00441831 -0.00060480 0.00198432 0.00052696
1683613543.839571 0.00895635 -0.05946996 0.00464445 -0.00067595 0.00194217 0.00065309
1683613543.906286 0.00724382 -0.05024026 0.00334532 -0.00053007 0.00200297 0.00061037
1683613543.973002 0.00846781 -0.05783464 0.00436961 -0.00065432 0.00193400 0.00060314
1683613544.039719 0.00679004 -0.04700558 0.00289229 -0.00059464 0.00201850 0.00075314
1683613544.106436 0.00624761 -0.04247266 0.00213019 -0.00053128 0.00189705 0.00070310
1683613544.173153 0.00807573 -0.05157421 0.00332249 -0.00068673 0.00173402 0.00060244
1683613544.239870 0.00746587 -0.04584176 0.00242810 -0.00074651 0.00177781 0.00066818
1683613544.306588 0.00772997 -0.04428007 0.00216182 -0.00059887 0.00186301 0.00070899
1683613544.373305 0.00861886 -0.04749684 0.00255661 -0.00045544 0.00183671 0.00066377
1683613544.440022 0.00939771 -0.05452785 0.00348493 -0.00057765 0.00165582 0.00055968
1683613544.506740 0.00837180 -0.04683280 0.00241947 -0.00075139 0.00171127 0.00065699
1683613544.573457 0.00771470 -0.04425301 0.00201775 -0.00065561 0.00184942 0.00069093
1683613544.640175 0.00890967 -0.05185964 0.00297572 -0.00066220 0.00175348 0.00062969
1683613544.706892 0.00966431 -0.05370306 0.00315015 -0.00074059 0.00160672 0.00063429
1683613544.773610 0.00911991 -0.04667234 0.00222605 -0.00073593 0.00164740 0.00074378
1683613544.840327 0.00801044 -0.04452711 0.00194614 -0.00064465 0.00177121 0.00071789
1683613544.907045 0.00920220 -0.04920239 0.00249208 -0.00064423 0.00177013 0.00070964
1683613544.973762 0.00887798 -0.04876792 0.00239096 -0.00074404 0.00173963 0.00076571
1683613545.040477 0.00965520 -0.05256194 0.00283036 -0.00076251 0.00163877 0.00080610
1683613545.107193 0.01050542 -0.05198299 0.00264348 -0.00074633 0.00155308 0.00088696
1683613545.173909 0.01017928 -0.04986065 0.00233996 -0.00067144 0.00155624 0.00089994
1683613545.240625 0.00965723 -0.05069269 0.00249983 -0.00068282 0.00156375 0.00082032
1683613545.307341 0.01002889 -0.05561730 0.00310776 -0.00090440 0.00149664 0.00081904
1683613545.374057 0.00552154 -0.04792259 0.00242014 -0.00082389 0.00129898 0.00095633
1683613545.440773 0.01457879 -0.06268133 0.00338536 -0.00056967 0.00138240 0.00092112
1683613545.507489 0.01496585 -0.06356540 0.00339906 -0.00055844 0.00139196 0.00093783
1683613545.574205 0.01524380 -0.06513768 0.00354907 -0.00051480 0.00134930 0.00095324
1683613545.640921 0.01600652 -0.06559746 0.00339738 -0.00045194 0.00134161 0.00093602
1683613545.707638 0.01639363 -0.06741991 0.00367204 -0.00042427 0.00128641 0.00092583
1683613545.774354 0.01902706 -0.07295992 0.00390160 -0.00033091 0.00112897 0.00096321
1683613545.841070 0.01883857 -0.07249054 0.00381120 -0.00033564 0.00114333 0.00098004
1683613545.907786 0.01875740 -0.07271684 0.00383479 -0.00034514 0.00114414 0.00096145
1683613545.974502 0.01935006 -0.07440995 0.00392106 -0.00035207 0.00108922 0.00093421
1683613546.041219 0.02196269 -0.07922883 0.00426511 -0.00034061 0.00092999 0.00097659
1683613546.107936 0.02430070 -0.08291151 0.00439612 -0.00029615 0.00076042 0.00103590
1683613546.174653 0.02667837 -0.08673891 0.00458491 -0.00026987 0.00061443 0.00110195
1683613546.241371 0.02767389 -0.08856686 0.00453542 -0.00026487 0.00054309 0.00112806
1683613546.308088 0.03150992 -0.09550266 0.00522833 -0.00025528 0.00037462 0.00118361
1683613546.374805 0.03197758 -0.09488063 0.00481198 -0.00021026 0.00021297 0.00123475
1683613546.441522 0.03278453 -0.09528386 0.00539466 -0.00024640 0.00021224 0.00120633
1683613546.508239 0.03445330 -0.09769644 0.00545569 -0.00022599 0.00016653 0.00120455
1683613546.574956 0.03560939 -0.09913268 0.00533478 -0.00020385 0.00014703 0.00120497
1683613546.641673 0.03559110 -0.09904334 0.00507564 -0.00023689 0.00019081 0.00120969
1683613546.708391 0.03730010 -0.10198195 0.00531565 -0.00023562 0.00017763 0.00121421
1683613546.775108 0.03877878 -0.10392217 0.00528281 -0.00020019 0.00013561 0.00121757
1683613546.841825 0.03995613 -0.10563061 0.00527310 -0.00018142 0.00011562 0.00122163
1683613546.908542 0.03749530 -0.10185713 0.00461211 -0.00027556 0.00023401 0.00122821
1683613546.975259 0.04161439 -0.10947167 0.00575545 -0.00023980 0.00016857 0.00121708
1683613547.041975 0.04178076 -0.10820851 0.00495892 -0.00016861 0.00010690 0.00121879
1683613547.108690 0.04151489 -0.10864989 0.00505811 -0.00022300 0.00017857 0.00122634
1683613547.175406 0.04365241 -0.11233169 0.00548662 -0.00019504 0.00014582 0.00122351
1683613547.242122 0.04392703 -0.11218983 0.00516036 -0.00016918 0.00012740 0.00122555
1683613547.308838 0.04410732 -0.11286551 0.00519992 -0.00019488 0.00015800 0.00122975
1683613547.375553 0.04492612 -0.11446705 0.00533829 -0.00019731 0.00015391 0.00123428
1683613547.442269 0.04540701 -0.11528238 0.00530115 -0.00019497 0.00014897 0.00123572
1683613547.508985 0.04604607 -0.11644537 0.00536338 -0.00019369 0.00014836 0.00123343
1683613547.575701 0.04705564 -0.11813290 0.00548363 -0.00017829 0.00013265 0.00123472
1683613547.642416 0.04736090 -0.11857587 0.00538972 -0.00017524 0.00012687 0.00123787
1683613547.709132 0.04750127 -0.11900677 0.00539053 -0.00018566 0.00014073 0.00123879
1683613547.775848 0.04808785 -0.12011524 0.00548423 -0.00018187 0.00014045 0.00123667
1683613547.842564 0.04894803 -0.12152276 0.00557126 -0.00016711 0.00012594 0.00123526
1683613547.909280 0.04895573 -0.12151870 0.00545684 -0.00017113 0.00013096 0.00123808
1683613547.975996 0.04884237 -0.12157267 0.00544623 -0.00018384 0.00014840 0.00124114
1683613548.042711 0.04960273 -0.12301290 0.00561269 -0.00017648 0.00014379 0.00124008
1683613548.109426 0.04999879 -0.12348245 0.00555303 -0.00016875 0.00013544 0.00124124
1683613548.176141 0.04997140 -0.12356380 0.00550987 -0.00017324 0.00014230 0.00124754
1683613548.242856 0.05045795 -0.12454973 0.00562302 -0.00017263 0.00014309 0.00124911
1683613548.309571 0.05080155 -0.12504756 0.00560826 -0.00016904 0.00013703 0.00124826
1683613548.376286 0.05100645 -0.12550051 0.00561663 -0.00016766 0.00013621 0.00125186
1683613548.443001 0.05123319 -0.12599775 0.00564661 -0.00017086 0.00013835 0.00125535
1683613548.509716 0.05164983 -0.12671839 0.00569531 -0.00016851 0.00013272 0.00125403
1683613548.576431 0.05192194 -0.12710748 0.00568037 -0.00016240 0.00012786 0.00125122
1683613548.643146 0.05194947 -0.12718891 0.00565412 -0.00016408 0.00013205 0.00125036
1683613548.709861 0.05223108 -0.12777806 0.00571854 -0.00016366 0.00013155 0.00125184
1683613548.776576 0.05238648 -0.12800094 0.00569611 -0.00016362 0.00012838 0.00125209
1683613548.843291 0.05238705 -0.12807506 0.00568468 -0.00016598 0.00013205 0.00125224
1683613548.910006 0.05265334 -0.12863321 0.00573961 -0.00016790 0.00012889 0.00125537
1683613548.976722 0.05280580 -0.12895587 0.00573667 -0.00016941 0.00012450 0.00125879
1683613549.043438 0.05310360 -0.12948792 0.00577860 -0.00016569 0.00011918 0.00125895
1683613549.110154 0.05326081 -0.12966065 0.00575588 -0.00016011 0.00011608 0.00125896
1683613549.176870 0.05328770 -0.12976236 0.00575824 -0.00016185 0.00011815 0.00125993
1683613549.243587 0.05333430 -0.12994307 0.00578035 -0.00016418 0.00012061 0.00126146
1683613549.310303 0.05346577 -0.13018147 0.00579339 -0.00016301 0.00011915 0.00126019
1683613549.377019 0.05362498 -0.13042796 0.00580815 -0.00016073 0.00011677 0.00125952
1683613549.443735 0.05374109 -0.13054358 0.00580207 -0.00015769 0.00011492 0.00125985
1683613549.510451 0.05383017 -0.13075005 0.00581928 -0.00015639 0.00011256 0.00126262
1683613549.577168 0.05377858 -0.13078713 0.00581611 -0.00016002 0.00011393 0.00126502
1683613549.643884 0.05387287 -0.13094606 0.00582667 -0.00015953 0.00011193 0.00126463
